"age","gender","instanceId","dropped","tutorialMins","tutorialWords","exitSurveyWords","effort","entropy","time","normalizedEffort","chatFrac","chatWeight","classifyFrac","classifyWeight","filterFrac","filterWeight","verifyFrac","verifyWeight","groupEffortFrac","groupChatFrac","groupClassifyFrac","groupFilterFrac","groupVerifyFrac","g_nominalSize","g_wallTime","g_fracFemale","g_personTime","g_totalEffort","g_effortPerPerson","g_fractionalScore","g_binaryScore","g_precision","g_recall","g_f1","g_avgIndivEntropy","g_effortEntropy","g_groupEntropy","g_chatFrac","g_chatWeight","g_classifyFrac","g_classifyWeight","g_filterFrac","g_filterWeight","g_verifyFrac","g_verifyWeight"
"38","male","Bqyr9wSRYmDZWABw3",,20.63415,3,194,0.15962898287229388,1.4610527890678764,0.5041947222222222,0.316601852095425,0,0,0.3497840994141707,0.0558356800143854,0.16234704038013928,0.025915292928208856,0.4878688602056899,0.07787800992969962,1,0,1,1,1,1,0.5055702777777777,,0.5041947222222222,0.16416098426326325,0.32559044557176037,0.5,0,0,0,0,1.4610527890678764,0,1.4610527890678764,0,0,0.3497840994141707,0.0558356800143854,0.16234704038013928,0.025915292928208856,0.4878688602056899,0.07787800992969962
"50","male","XdfjQas4a999dYSfZ",,20.052366666666668,84,248,0.4426840357171424,0.5473429216089937,0.4320186111111111,1.0246874193188131,0,0,0.12635019073853157,0.05593321234976386,0.8736498092614684,0.38675082336737854,0,0,1,0,1,1,0,1,0.46293388888888887,,0.4320186111111111,0.44721603710811175,1.0351777113442273,0.75,1,1,0.02040816326530612,0.039999999999999994,0.5473429216089937,0,0.5473429216089937,0,0,0.12635019073853157,0.05593321234976386,0.8736498092614684,0.38675082336737854,0,0
"44","female","cXCf79DYGPgrhhxEG",,35.79645,61,165,0.42114826171231,1.0432365920876236,0.5047058333333333,0.834443023831988,0,0,0.7251670031602608,0.3054028228320691,0.22158575019131171,0.0933204535132891,0.053247246648427386,0.02242498536695182,1,0,1,1,1,1,0.5048575,1,0.5047058333333333,0.45040751665382284,0.8924159122138596,2.441801777514561,1,0.25,0.02040816326530612,0.037735849056603765,1.0432365920876236,0,1.0432365920876236,0,0,0.7251670031602608,0.3054028228320691,0.22158575019131171,0.0933204535132891,0.053247246648427386,0.02242498536695182
"26","female","ydkxAJ8yqNe3SqJYH",,18.4099,55,104,0.47818825408170235,1.247202599462354,0.49751666666666666,0.9611502209273438,0,0,0.626275387624534,0.2994775341825173,0.28605656989337785,0.1367888917259148,0.08766804248208813,0.04192182817327023,1,0,1,1,1,1,0.4975716666666667,1,0.49751666666666666,0.4909626733228532,0.9868265853529594,3.25,3,0.75,0.061224489795918366,0.11320754716981131,1.247202599462354,0,1.247202599462354,0,0,0.626275387624534,0.2994775341825173,0.28605656989337785,0.1367888917259148,0.08766804248208813,0.04192182817327023
"28","male","2BZhkvvEsyoY8Kx7q",,10.45565,3,193,1.0846177261433818,1.4361895089954029,0.49373361111111114,2.1967670454975297,0,0,0.5175719670180559,0.5613677299826813,0.3273289796700775,0.35502681363059274,0.1550990533118666,0.16822318253010793,1,0,1,1,1,1,0.4939877777777778,,0.49373361111111114,1.0891497275343516,2.20594608716895,5.792207714530791,5,0.5555555555555556,0.10204081632653061,0.1724137931034483,1.4361895089954027,0,1.4361895089954029,0,0,0.5175719670180559,0.5613677299826813,0.3273289796700775,0.35502681363059274,0.1550990533118666,0.16822318253010793
"37","female","EGjjnWNcydTjRLYmz",,703.6657,44,67,0.4198256888802553,0.9166745811314317,0.3928011111111111,1.0687996469579735,0,0,0.7750586294794137,0.3253895230437814,0.18685786982689528,0.07844773392277338,0.03808350069369098,0.015988431913700495,1,0,1,1,1,1,0.3930997222222222,1,0.3928011111111111,0.4520828648329579,1.1509205347056104,1,0,0,0,0,0.9166745811314316,0,0.9166745811314317,0,0,0.7750586294794137,0.3253895230437814,0.18685786982689528,0.07844773392277338,0.03808350069369098,0.015988431913700495
"21","male","z6RuHQD8kiG2H7Eva",,5.903666666666667,35,122,0.4891631986429639,1.1389871802623226,0.46922444444444444,1.0424929997458396,0,0,0.6669441527428498,0.3262445350719139,0.2755937518279199,0.13481032117016048,0.057462095429230246,0.028108342400889504,1,0,1,1,1,1,0.5264713888888889,,0.46922444444444444,0.5049355388953047,1.0761066369701642,3.1027105268820536,2,0.2857142857142857,0.04081632653061224,0.07142857142857142,1.1389871802623226,0,1.1389871802623226,0,0,0.6669441527428498,0.3262445350719139,0.2755937518279199,0.13481032117016048,0.057462095429230246,0.028108342400889504
"38","female","A7mLwhnbn48wKqFSN",,36.104933333333335,14,149,0.23539440200986553,1.4294420120707978,0.5630394444444444,0.41807799494781595,0.05923206050682491,0.013942895462816223,0.6612903892858355,0.15566405574081046,0.14317494385923257,0.03370258029254012,0.13630260634810692,0.03208487051369873,1,1,1,1,1,1,0.5631544444444444,1,0.5630394444444444,0.27639267956309377,0.4908939902706331,1.5,1,0.5,0.02040816326530612,0.039215686274509796,1.4294420120707978,0,1.4294420120707978,0.05923206050682491,0.013942895462816223,0.6612903892858355,0.15566405574081046,0.14317494385923257,0.03370258029254012,0.13630260634810692,0.03208487051369873
"33","male","Z4T7BCK8k4uH4RKHg",,6.865083333333334,106,232,0.5386129878062822,1.7071184221749038,0.5054536111111111,1.0656032046586406,0.362413348542633,0.19520053647942712,0.4267729368197531,0.2298654466153489,0.05783215437153211,0.031149149457325054,0.1529815602660817,0.0823978552541811,0.4865560561908012,0.6363636363636364,0.4547877887166655,0.35311054460647295,0.3988302602897392,2,0.5066169444444445,0.5,1.0120255555555555,1.1681655573365783,1.1542846432324618,5.0828028919418395,4,0.5,0.08163265306122448,0.14035087719298245,1.744448038457251,0.9994784328223802,1.77226555014237,0.27709692933655194,0.3067437001819569,0.4565842843184849,0.5054345176329172,0.07968775042781447,0.08821359184285897,0.18663103591714872,0.20659880520179516
"26","female","Z4T7BCK8k4uH4RKHg",,13.47665,23,123,0.5683776270532461,1.77982278792397,0.5065719444444444,1.1220077094411214,0.1962483363056096,0.11154316370252979,0.48483447958051457,0.2755690710175684,0.10039881879479409,0.05706444238553391,0.21851836531908178,0.12420094994761405,0.5134439438091989,0.36363636363636365,0.5452122112833346,0.6468894553935269,0.6011697397102607,2,0.5066169444444445,0.5,1.0120255555555555,1.1681655573365783,1.1542846432324618,5.0828028919418395,4,0.5,0.08163265306122448,0.14035087719298245,1.744448038457251,0.9994784328223802,1.77226555014237,0.27709692933655194,0.3067437001819569,0.4565842843184849,0.5054345176329172,0.07968775042781447,0.08821359184285897,0.18663103591714872,0.20659880520179516
"38","male","RoDDYJ8BGMhhgq9e7",,23.2074,28,145,0.22201517799475723,1.1951078073772892,0.47800194444444444,0.4644650101848296,0,0,0.6929958397658986,0.15385559471525223,0.1664654939347198,0.036957866265901994,0.14053866629938166,0.031201717013603008,0.2543581672166813,0,0.3054957000272969,0.20076252350531137,0.16853843462806026,2,0.5129902777777777,0.5,0.9781080555555556,0.8931490410062685,0.9131394388720874,4.5581619063936465,5,0.8333333333333334,0.10204081632653061,0.18181818181818182,1.3914015869222724,0.8181128642853481,1.4058306638129079,0,0,0.5769938878874196,0.503626056607359,0.21090518889066817,0.18408747619136315,0.21210092322191232,0.1851311665642359
"38","female","RoDDYJ8BGMhhgq9e7",,14.591066666666666,3,24,0.6508295213682008,1.4583625912622828,0.5001061111111111,1.3013828603738111,0,0,0.5374225513876582,0.3497704618921068,0.22606474521339964,0.14712960992546115,0.23651270339894234,0.1539294495506329,0.7456418327833186,0,0.694504299972703,0.7992374764946886,0.8314615653719398,2,0.5129902777777777,0.5,0.9781080555555556,0.8931490410062685,0.9131394388720874,4.5581619063936465,5,0.8333333333333334,0.10204081632653061,0.18181818181818182,1.3914015869222724,0.8181128642853481,1.4058306638129079,0,0,0.5769938878874196,0.503626056607359,0.21090518889066817,0.18408747619136315,0.21210092322191232,0.1851311665642359
"37","male","nrQHwndQTkavxBDdM",,27.987583333333333,12,19,0.4475493324622655,1.5527639904906998,0.42748861111111114,1.0469269141440127,0.06230774777880737,0.027885790925632446,0.4699794255837994,0.21033897819102843,0.4001963501860887,0.17910760937961906,0.06751647645130458,0.03021695396598564,0.35215381540068186,0.5,0.36106453697717994,0.3518481879682163,0.2446325668250339,2,0.5332411111111112,0.5,0.9581505555555555,1.3250904608898861,1.382966855476665,4.9300266559555075,2,0.13333333333333333,0.04081632653061224,0.0625,1.5625609772520286,0.9359769001225208,1.5693390212098612,0.04388382221866075,0.05577158185126489,0.45838079049457037,0.5825523047817966,0.4005439744944466,0.5090479800788358,0.09719141279232214,0.12351975192083649
"26","female","nrQHwndQTkavxBDdM",,10.97745,13,70,0.8233422861704682,1.567886386815976,0.5306619444444445,1.5515382152236936,0.033869013403082834,0.027885790925632446,0.45207604764478676,0.3722133265907682,0.4007329348208705,0.3299403706992167,0.11332200413125999,0.09330279795485084,0.647846184599318,0.5,0.63893546302282,0.6481518120317836,0.7553674331749661,2,0.5332411111111112,0.5,0.9581505555555555,1.3250904608898861,1.382966855476665,4.9300266559555075,2,0.13333333333333333,0.04081632653061224,0.0625,1.5625609772520286,0.9359769001225208,1.5693390212098612,0.04388382221866075,0.05577158185126489,0.45838079049457037,0.5825523047817966,0.4005439744944466,0.5090479800788358,0.09719141279232214,0.12351975192083649
"31","female","KDHikMeKBgfadnyCt",,7.464466666666667,24,92,0.7756251704837872,1.56677182357899,0.5195977777777778,1.4927415082508444,0.035952663718016024,0.027885790925632446,0.3872135119381452,0.3003325462106498,0.11044015107737461,0.0856601610076439,0.4663936732664641,0.36174667233986096,0.6687051283109892,0.5,0.6578066368678217,0.44028720764548807,0.7985616817029868,2,0.5283063888888889,0.5,0.9213119444444444,1.2163236539691669,1.3202082761475713,4.927089046253625,1,0.09090909090909091,0.02040816326530612,0.03333333333333333,1.6475561134275623,0.9162438701459955,1.7017849190855103,0.0480834612093555,0.05577158185126489,0.3936288366095876,0.4565666099702153,0.16773572821208366,0.19455518924959553,0.3905519739689733,0.4529977841766859
"47","male","KDHikMeKBgfadnyCt",,27.41495,3,218,0.3842659947639745,1.8106158934757466,0.40171416666666665,0.9565657042979759,0.07256897905514792,0.027885790925632446,0.40657790668031457,0.15623406375956547,0.28338450377020113,0.10889502824195163,0.23746861049433635,0.09125111183682495,0.3312948716890109,0.5,0.34219336313217824,0.5597127923545119,0.20143831829701322,2,0.5283063888888889,0.5,0.9213119444444444,1.2163236539691669,1.3202082761475713,4.927089046253625,1,0.09090909090909091,0.02040816326530612,0.03333333333333333,1.6475561134275623,0.9162438701459955,1.7017849190855103,0.0480834612093555,0.05577158185126489,0.3936288366095876,0.4565666099702153,0.16773572821208366,0.19455518924959553,0.3905519739689733,0.4529977841766859
"21","female","9KntzwJTYCb99ZwoX",,9.3125,33,306,0.8367645316616572,1.7461193014749932,0.5221744444444445,1.602461668823938,0.133302929894777,0.11154316370252979,0.2583601039693192,0.21618657139794445,0.49690730387983045,0.41579440741026313,0.11142966225607322,0.09324038915091976,0.6164730208811803,0.6666666666666666,0.3958968932078708,0.8512816415360639,0.5995177437259912,2,0.5225591666666667,0.5,1.0439697222222222,1.4055317603187087,1.3463338355511458,4.518636714928633,4,0.4444444444444444,0.08163265306122448,0.13793103448275862,1.66141620286742,0.9604949758751937,1.7895063251870962,0.12326648982681804,0.1673147455537947,0.4023068543897721,0.5460678654137174,0.35984559254440857,0.4884334245244596,0.11458106323900116,0.1555256539555152
"28","male","9KntzwJTYCb99ZwoX",,11.937566666666667,8,159,0.5205771577858299,1.5252662631771798,0.5217952777777778,0.9976655212420941,0.10713413183259536,0.05577158185126489,0.6336837663389933,0.32988129401577304,0.1395355444006646,0.07263901711419644,0.11964655742774673,0.06228526480459547,0.3835269791188197,0.3333333333333333,0.6041031067921293,0.14871835846393608,0.4004822562740089,2,0.5225591666666667,0.5,1.0439697222222222,1.4055317603187087,1.3463338355511458,4.518636714928633,4,0.4444444444444444,0.08163265306122448,0.13793103448275862,1.66141620286742,0.9604949758751937,1.7895063251870962,0.12326648982681804,0.1673147455537947,0.4023068543897721,0.5460678654137174,0.35984559254440857,0.4884334245244596,0.11458106323900116,0.1555256539555152
"39","female","jtkqLf7wtZYaGY9v2",,6.4569833333333335,19,166,0.145541625047464,1.8388280467207387,0.49387416666666667,0.29469373956078015,0.09580005347795979,0.013942895462816223,0.4119268808413213,0.05995250763837896,0.20919990627594537,0.030447294319178253,0.28307315940477346,0.04119892762709055,0.28786729925842874,0.3333333333333333,0.19375637398679954,0.4232484780163444,0.5,2,0.4940261111111111,1,0.9875377777777777,0.5537758926105877,0.5607642614510713,2.546786973938702,2,0.5,0.04081632653061224,0.07547169811320753,1.5047393593056255,0.865950337699227,1.5578100592716426,0.08273310799053998,0.04182868638844867,0.6120071109909319,0.30942211812068426,0.14228476923772246,0.07193716197604964,0.16297501178080565,0.0823978552541811
"24","female","jtkqLf7wtZYaGY9v2",,10.916583333333334,16,154,0.3600441966918997,1.3696897989374057,0.4936636111111111,0.7293310436261078,0.07745102179634666,0.027885790925632446,0.6928860755830587,0.24946961048230526,0.11523548508233693,0.04148986765687139,0.1144274175382576,0.04119892762709055,0.7121327007415713,0.6666666666666666,0.8062436260132003,0.5767515219836556,0.5,2,0.4940261111111111,1,0.9875377777777777,0.5537758926105877,0.5607642614510713,2.546786973938702,2,0.5,0.04081632653061224,0.07547169811320753,1.5047393593056255,0.865950337699227,1.5578100592716426,0.08273310799053998,0.04182868638844867,0.6120071109909319,0.30942211812068426,0.14228476923772246,0.07193716197604964,0.16297501178080565,0.0823978552541811
"29","male","8hCsPdAoEJPrfbjEZ",,14.52495,34,155,0.48282995668571754,1.5623442753805472,0.5093925,0.9478544672049893,0.11550977953832221,0.05577158185126489,0.6131107708077592,0.2960282469126572,0.1692169650304386,0.08170301989613525,0.10216248462347989,0.04932710802566008,0.41654439548813876,0.44444444444444436,0.3789447446949731,0.49023382911900154,0.5749509121013678,2,0.5095897222222222,,1.0035827777777777,1.216812263420364,1.2124682590854519,7.487176395043274,6,0.42857142857142855,0.12244897959183673,0.19047619047619047,1.4004190845286424,0.9798093585698942,1.4112203116539166,0.10825864040420688,0.12548605916534603,0.6739448401612118,0.7811910603244848,0.1437811391588633,0.16666132576563233,0.07401538027571809,0.08579359904896258
"27","male","8hCsPdAoEJPrfbjEZ",,10.519333333333334,27,93,0.6763020876187084,1.2848164059081522,0.4941902777777778,1.3685054482654566,0.1030818602964085,0.06971447731408112,0.7173758920663824,0.4851628134118276,0.1256218299852353,0.0849583058694971,0.05392041765197375,0.036466491023302496,0.5834556045118613,0.5555555555555555,0.6210552553050269,0.5097661708809985,0.4250490878986321,2,0.5095897222222222,,1.0035827777777777,1.216812263420364,1.2124682590854519,7.487176395043274,6,0.42857142857142855,0.12244897959183673,0.19047619047619047,1.4004190845286424,0.9798093585698942,1.4112203116539166,0.10825864040420688,0.12548605916534603,0.6739448401612118,0.7811910603244848,0.1437811391588633,0.16666132576563233,0.07401538027571809,0.08579359904896258
,,"nHhkqcRw6JEem3Fxj",true,10.38355,40,,0.1350215121875333,1.269555635807393,0.12997944444444445,1.0387912701476727,0,0,0.6373204297558398,0.0860519681736421,0.24960896783417832,0.03370258029254012,0.11307060240998179,0.01526696372135109,0.5911127028623939,0,1,0.30051258017731186,0.5052449607772072,2,0.4229175,1,0.5149727777777777,0.26221049268742314,0.5091735019837744,0.8703257589627362,1,0.5,0.02040816326530612,0.039215686274509796,1.0098781242061885,0.9759125053809272,1.4205064703011105,0,0,0.3767282018223969,0.0860519681736421,0.4909845423046719,0.1121503142153135,0.1322872558729311,0.03021695396598564
"32","female","nHhkqcRw6JEem3Fxj",,7.059033333333334,3,19,0.09339772416740794,0.6344722927466937,0.38499333333333335,0.2425956921351225,0,0,0,0,0.8399319643181252,0.07844773392277338,0.16006803568187475,0.014949990244634549,0.4088872971376061,0,0,0.699487419822688,0.49475503922279274,2,0.4229175,1,0.5149727777777777,0.26221049268742314,0.5091735019837744,0.8703257589627362,1,0.5,0.02040816326530612,0.039215686274509796,1.0098781242061885,0.9759125053809272,1.4205064703011105,0,0,0.3767282018223969,0.0860519681736421,0.4909845423046719,0.1121503142153135,0.1322872558729311,0.03021695396598564
"41","male","ZxPTJStjuzsE5EEht",,14.59595,3,126,0.7607438844297112,1.0964052942038407,0.6477430555555556,1.1744531692080238,0.018327975746092868,0.013942895462816223,0.7644384841875439,0.5815419018683925,0.11855785402235011,0.09019216239861329,0.09867568604401325,0.07506692469988929,0.5602753691039035,0.5,0.6050504626140931,0.5538998284509631,0.36450789569622494,2,0.6484272222222223,,1.0343575,1.4014616182002948,1.354910287980988,9.800359585683115,8,0.5,0.16326530612244897,0.24615384615384614,1.2262536908123618,0.9894914918933949,1.2475966144141428,0.020537426752139147,0.027885790925632446,0.7078683190075932,0.9611461155750002,0.11992248780488575,0.16283117951280973,0.15167176643538205,0.205940462706599
"28","male","ZxPTJStjuzsE5EEht",,22.49815,26,92,0.59705966429033,1.3917000934601582,0.3866144444444444,1.5443283945282753,0.023352599910410738,0.013942895462816223,0.6357894133709541,0.37960421370660763,0.12166123665469142,0.07263901711419644,0.2191967500639439,0.1308735380067097,0.43972463089609637,0.5,0.3949495373859068,0.4461001715490369,0.635492104303775,2,0.6484272222222223,,1.0343575,1.4014616182002948,1.354910287980988,9.800359585683115,8,0.5,0.16326530612244897,0.24615384615384614,1.2262536908123618,0.9894914918933949,1.2475966144141428,0.020537426752139147,0.027885790925632446,0.7078683190075932,0.9611461155750002,0.11992248780488575,0.16283117951280973,0.15167176643538205,0.205940462706599
"37","female","vFhLs35ufvW5j3i3A",,50.24765,26,34,0.22892791555594996,1.186777542560152,0.46717305555555555,0.49002808024472244,0,0,0.681214693155558,0.15594905975018797,0.2208287718692604,0.05055387043881018,0.09795653497518156,0.02242498536695182,0.3674913445881412,0,0.3452550748243102,0.4215014288512331,0.6,2,0.6258980555555556,1,1.0928225,0.7041075175794633,0.6443018125811496,3.8799289457424635,3,0.375,0.061224489795918366,0.10526315789473682,1.1328847989551543,0.9487263868528577,1.1601046067758967,0.022382125782427563,0.013942895462816223,0.7250885556666321,0.4516923026534677,0.1925323539688992,0.11993760157964477,0.05999696458204125,0.03737497561158637
"39","female","vFhLs35ufvW5j3i3A",,12.842883333333333,83,245,0.39401985975156506,1.1015727897968788,0.6256494444444445,0.6297773669429872,0.03538627588875193,0.013942895462816223,0.750579534467501,0.29574324290327975,0.1760919644623547,0.06938373114083458,0.03794222518139244,0.014949990244634549,0.6325086554118589,1,0.6547449251756898,0.5784985711487669,0.4,2,0.6258980555555556,1,1.0928225,0.7041075175794633,0.6443018125811496,3.8799289457424635,3,0.375,0.061224489795918366,0.10526315789473682,1.1328847989551543,0.9487263868528577,1.1601046067758967,0.022382125782427563,0.013942895462816223,0.7250885556666321,0.4516923026534677,0.1925323539688992,0.11993760157964477,0.05999696458204125,0.03737497561158637
"44","male","w3rkN2KzWoy6uidKj",,10.538816666666667,12,109,0.44295041984965583,1.520506039272476,0.32020611111111114,1.3833290636228757,0,0,0.46496622245059605,0.2059569834504,0.22249512727825416,0.0985543100424053,0.3125386502711497,0.13843912635685052,0.2297232165718337,0,0.20914230977002812,0.17278394612516734,0.3855288548691942,2,0.6333469444444444,,0.95314,1.986922632270175,2.084607331840207,9.938544643845376,10,0.7692307692307693,0.20408163265306123,0.3225806451612903,1.4937914861193753,0.7775284957450568,1.5179087043665715,0.007231072938434325,0.013942895462816223,0.5107217967328436,0.9847695747305714,0.2958162344138937,0.570390434137967,0.18623089591482847,0.35908888429070096
"27","male","w3rkN2KzWoy6uidKj",,16.051566666666666,34,71,1.4852413687724,1.4858242810683586,0.6329338888888889,2.3465979541397775,0.009387629348312913,0.013942895462816223,0.524367693800426,0.7788125912801714,0.31768312815414607,0.4718361240955617,0.1485615486971149,0.2206497579338505,0.7702767834281664,1,0.790857690229972,0.8272160538748327,0.6144711451308059,2,0.6333469444444444,,0.95314,1.986922632270175,2.084607331840207,9.938544643845376,10,0.7692307692307693,0.20408163265306123,0.3225806451612903,1.4937914861193753,0.7775284957450568,1.5179087043665715,0.007231072938434325,0.013942895462816223,0.5107217967328436,0.9847695747305714,0.2958162344138937,0.570390434137967,0.18623089591482847,0.35908888429070096
"39","male","dkcgko8PPNLgQGp8X",,8.910866666666667,14,64,0.425000359330506,0.9711817137170401,0.4351291666666667,0.9767222973956147,0.032806785116088304,0.013942895462816223,0.8128608717844846,0.3454661625941143,0.0916150680036884,0.03893643682165632,0.0627172750957387,0.02665486445191914,0.29048680599205967,0.125,0.3922478218471914,0.18832846827992963,0.10095107730569254,4,0.5230652777777778,0.3333333333333333,1.4415977777777778,1.5508542881811203,1.0757884841996368,7.154455022485982,7,0.5833333333333334,0.14285714285714285,0.22950819672131142,1.4008033876540285,1.599941345982403,1.568598402641006,0.07623950578592267,0.11154316370252979,0.601980037132198,0.8807344320415323,0.14131144764359008,0.2067474831462101,0.18046900943828914,0.26403744430784887
,,"dkcgko8PPNLgQGp8X",true,19.174,36,,0.009064002781938797,0,0.03259722222222222,0.27806058811231077,0,0,0,0,1,0.009064002781938797,0,0,0.006195225862340943,0,0,0.04384093409025351,0,4,0.5230652777777778,0.3333333333333333,1.4415977777777778,1.5508542881811203,1.0757884841996368,7.154455022485982,7,0.5833333333333334,0.14285714285714285,0.22950819672131142,1.4008033876540285,1.599941345982403,1.568598402641006,0.07623950578592267,0.11154316370252979,0.601980037132198,0.8807344320415323,0.14131144764359008,0.2067474831462101,0.18046900943828914,0.26403744430784887
